0.9742 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
19.3104 	EXP 	target_word: text = 'ןכ'
19.3104 	EXP 	target_word: autoDraw = True
19.9947 	EXP 	New trial (rep=1, index=1): {'stim': 'whiteNoise', 'word': 'שער', 'color': 'grey', 'sound_target': 'C:\\Users\\yarde\\Documents\\GitHub\\BCI4ALS-MI\\PinkNoise.wav'}
20.0101 	EXP 	target_word: autoDraw = False
20.0101 	EXP 	polygon: autoDraw = True
22.0098 	EXP 	polygon: autoDraw = False
22.0098 	EXP 	target_word: height = 0.2
22.0098 	EXP 	target_word: height = 0.2
22.0098 	EXP 	target_word: text = 'שער'
22.0098 	EXP 	target_word: autoDraw = True
22.6941 	EXP 	New trial (rep=1, index=2): {'stim': 'no', 'word': 'אל', 'color': 'black', 'sound_target': 'C:\\Users\\yarde\\Documents\\GitHub\\BCI4ALS-MI\\NOhebYardenSHORT.wav'}
22.7097 	EXP 	target_word: autoDraw = False
22.7097 	EXP 	polygon: autoDraw = True
24.7091 	EXP 	polygon: autoDraw = False
24.7091 	EXP 	target_word: height = 0.2
24.7091 	EXP 	target_word: height = 0.2
24.7091 	EXP 	target_word: text = 'אל'
24.7091 	EXP 	target_word: autoDraw = True
25.3938 	EXP 	New trial (rep=0, index=1): {'Question_stim': 'האם יש לך חמישה ילדים?'}
25.4089 	EXP 	target_word: autoDraw = False
25.4089 	EXP 	target_quest: height = 0.05
25.4089 	EXP 	target_quest: height = 0.05
25.4089 	EXP 	target_quest: text = 'האם יש לך חמישה ילדים?'
25.4089 	EXP 	target_quest: autoDraw = True
26.8992 	EXP 	Imported C:/Users/yarde/Documents/GitHub/BCI4ALS-MI/stim_words.xlsx as conditions, 3 conditions, 4 params
26.8995 	EXP 	Created sequence: fullRandom, trialTypes=3, nReps=2, seed=None
26.8997 	EXP 	New trial (rep=0, index=0): {'stim': 'yes', 'word': 'ןכ', 'color': 'black', 'sound_target': 'C:\\Users\\yarde\\Documents\\GitHub\\BCI4ALS-MI\\YEShebYardenSHORT.wav'}
26.9094 	EXP 	target_quest: autoDraw = False
26.9094 	EXP 	polygon: autoDraw = True
28.9087 	EXP 	polygon: autoDraw = False
28.9087 	EXP 	target_word: height = 0.2
28.9087 	EXP 	target_word: height = 0.2
28.9087 	EXP 	target_word: text = 'ןכ'
28.9087 	EXP 	target_word: autoDraw = True
29.5930 	EXP 	New trial (rep=0, index=1): {'stim': 'no', 'word': 'אל', 'color': 'black', 'sound_target': 'C:\\Users\\yarde\\Documents\\GitHub\\BCI4ALS-MI\\NOhebYardenSHORT.wav'}
29.6093 	EXP 	target_word: autoDraw = False
29.6093 	EXP 	polygon: autoDraw = True
31.6084 	EXP 	polygon: autoDraw = False
31.6084 	EXP 	target_word: height = 0.2
31.6084 	EXP 	target_word: height = 0.2
31.6084 	EXP 	target_word: text = 'אל'
31.6084 	EXP 	target_word: autoDraw = True
32.2921 	EXP 	New trial (rep=0, index=2): {'stim': 'no', 'word': 'אל', 'color': 'black', 'sound_target': 'C:\\Users\\yarde\\Documents\\GitHub\\BCI4ALS-MI\\NOhebYardenSHORT.wav'}
32.3083 	EXP 	target_word: autoDraw = False
32.3083 	EXP 	polygon: autoDraw = True
34.3083 	EXP 	polygon: autoDraw = False
34.3083 	EXP 	target_word: text = 'אל'
34.3083 	EXP 	target_word: autoDraw = True
34.9919 	EXP 	New trial (rep=1, index=0): {'stim': 'whiteNoise', 'word': 'שער', 'color': 'grey', 'sound_target': 'C:\\Users\\yarde\\Documents\\GitHub\\BCI4ALS-MI\\PinkNoise.wav'}
35.0083 	EXP 	target_word: autoDraw = False
35.0083 	EXP 	polygon: autoDraw = True
37.0077 	EXP 	polygon: autoDraw = False
37.0077 	EXP 	target_word: height = 0.2
37.0077 	EXP 	target_word: height = 0.2
37.0077 	EXP 	target_word: text = 'שער'
37.0077 	EXP 	target_word: autoDraw = True
37.6922 	EXP 	New trial (rep=1, index=1): {'stim': 'whiteNoise', 'word': 'שער', 'color': 'grey', 'sound_target': 'C:\\Users\\yarde\\Documents\\GitHub\\BCI4ALS-MI\\PinkNoise.wav'}
37.7080 	EXP 	target_word: autoDraw = False
37.7080 	EXP 	polygon: autoDraw = True
39.7081 	EXP 	polygon: autoDraw = False
39.7081 	EXP 	target_word: text = 'שער'
39.7081 	EXP 	target_word: autoDraw = True
40.3914 	EXP 	New trial (rep=1, index=2): {'stim': 'yes', 'word': 'ןכ', 'color': 'black', 'sound_target': 'C:\\Users\\yarde\\Documents\\GitHub\\BCI4ALS-MI\\YEShebYardenSHORT.wav'}
40.4077 	EXP 	target_word: autoDraw = False
40.4077 	EXP 	polygon: autoDraw = True
42.4071 	EXP 	polygon: autoDraw = False
42.4071 	EXP 	target_word: height = 0.2
42.4071 	EXP 	target_word: height = 0.2
42.4071 	EXP 	target_word: text = 'ןכ'
42.4071 	EXP 	target_word: autoDraw = True
43.0914 	EXP 	New trial (rep=0, index=2): {'Question_stim': 'האם לאריאל יש שני בנים?'}
43.1069 	EXP 	target_word: autoDraw = False
43.1069 	EXP 	target_quest: height = 0.05
43.1069 	EXP 	target_quest: height = 0.05
43.1069 	EXP 	target_quest: text = 'האם לאריאל יש שני בנים?'
43.1069 	EXP 	target_quest: autoDraw = True
44.5980 	EXP 	Imported C:/Users/yarde/Documents/GitHub/BCI4ALS-MI/stim_words.xlsx as conditions, 3 conditions, 4 params
44.5983 	EXP 	Created sequence: fullRandom, trialTypes=3, nReps=2, seed=None
44.5985 	EXP 	New trial (rep=0, index=0): {'stim': 'whiteNoise', 'word': 'שער', 'color': 'grey', 'sound_target': 'C:\\Users\\yarde\\Documents\\GitHub\\BCI4ALS-MI\\PinkNoise.wav'}
44.6065 	EXP 	target_quest: autoDraw = False
44.6065 	EXP 	polygon: autoDraw = True
46.6065 	EXP 	polygon: autoDraw = False
46.6065 	EXP 	target_word: height = 0.2
46.6065 	EXP 	target_word: height = 0.2
46.6065 	EXP 	target_word: text = 'שער'
46.6065 	EXP 	target_word: autoDraw = True
47.2907 	EXP 	New trial (rep=0, index=1): {'stim': 'yes', 'word': 'ןכ', 'color': 'black', 'sound_target': 'C:\\Users\\yarde\\Documents\\GitHub\\BCI4ALS-MI\\YEShebYardenSHORT.wav'}
47.3066 	EXP 	target_word: autoDraw = False
47.3066 	EXP 	polygon: autoDraw = True
49.3059 	EXP 	polygon: autoDraw = False
49.3059 	EXP 	target_word: height = 0.2
49.3059 	EXP 	target_word: height = 0.2
49.3059 	EXP 	target_word: text = 'ןכ'
49.3059 	EXP 	target_word: autoDraw = True
49.9902 	EXP 	New trial (rep=0, index=2): {'stim': 'no', 'word': 'אל', 'color': 'black', 'sound_target': 'C:\\Users\\yarde\\Documents\\GitHub\\BCI4ALS-MI\\NOhebYardenSHORT.wav'}
50.0061 	EXP 	target_word: autoDraw = False
50.0061 	EXP 	polygon: autoDraw = True
52.0056 	EXP 	polygon: autoDraw = False
52.0056 	EXP 	target_word: height = 0.2
52.0056 	EXP 	target_word: height = 0.2
52.0056 	EXP 	target_word: text = 'אל'
52.0056 	EXP 	target_word: autoDraw = True
52.5545 	EXP 	window1: mouseVisible = True
