questions.thisRepN,questions.thisTrialN,questions.thisN,questions.thisIndex,Question_stim,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stim,word,color,sound_target,image_2.started,image_2.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,sound_1.started,sound_1.stopped,image.started,image.stopped,target_quest.started,target_quest.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,7.391164700035006,None,11.357456000056118,None,space,1.9227978000417352,11.357456000056118,None,,,,,,,1,001,2022-04-03_13h07.45.007,TRY1,2022.1.1,60.00157203918752,
,,,,,,,,,,,,,,,,,,,,,13.306626699957997,None,14.30715120001696,None,18.31936169997789,None,,,,,,,
