questions.thisRepN,questions.thisTrialN,questions.thisN,questions.thisIndex,Question_stim,image_2.started,image_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,polygon.started,polygon.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image.started,image.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,8.124355499865487,10.136492500081658,space,11.571138000115752,8.124355499865487,None,,,,,,,,,,,,,1,001,2022-04-02_20h49.46.163,TRY1,2022.1.1,59.78522752794583,
,,,,,,,,,,,19.723616800038144,None,space,3.658465300220996,19.723616800038144,None,,,,,,,1,001,2022-04-02_20h49.46.163,TRY1,2022.1.1,59.78522752794583,
,,,,,,,,,,,,,,,,,23.401369699975476,None,escape,1.4569981000386178,23.401369699975476,None,1,001,2022-04-02_20h49.46.163,TRY1,2022.1.1,59.78522752794583,
