questions.thisRepN,questions.thisTrialN,questions.thisN,questions.thisIndex,Question_stim,image_2.started,image_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text.started,text.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,sound_1.started,sound_1.stopped,image.started,image.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,7.1869105999358,None,space,0.38029460003599524,7.1869105999358,None,,,,,,,,,,,,,,,1,001,2022-04-02_21h06.06.356,TRY1,2022.1.1,60.159205300567514,
,,,,,,,,,,,7.598391299834475,None,space,2.1547861001454294,7.598391299834475,None,,,,,,,,,1,001,2022-04-02_21h06.06.356,TRY1,2022.1.1,60.159205300567514,
,,,,,,,,,,,,,,,,,9.777241570060141,None,10.77637999993749,14.775966299930587,escape,5.279857200104743,10.77637999993749,None,1,001,2022-04-02_21h06.06.356,TRY1,2022.1.1,60.159205300567514,
