questions.thisRepN,questions.thisTrialN,questions.thisN,questions.thisIndex,Question_stim,image_2.started,image_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text.started,text.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,sound_1.started,sound_1.stopped,image.started,image.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,9.360107899876311,13.371109399944544,space,10.540467400103807,9.360107899876311,None,,,,,,,,,,,,,,,1,001,2022-04-02_21h05.22.974,TRY1,2022.1.1,59.856619435141894,
,,,,,,,,,,,19.92596339993179,None,space,3.4370989999733865,19.92596339993179,None,,,,,,,,,1,001,2022-04-02_21h05.22.974,TRY1,2022.1.1,59.856619435141894,
,,,,,,,,,,,,,,,,,23.38673230994027,None,24.38655749987811,None,escape,1.3039673999883235,24.38655749987811,None,1,001,2022-04-02_21h05.22.974,TRY1,2022.1.1,59.856619435141894,
